phase,model,model_slug,question_id,question_title,contest_date,platform,difficulty,samples,correct_samples,questions_with_any_correct_sample,pass_at_1,pass_at_5,generation_duration_seconds
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_c,Leftover Recipes,2024-01-27T00:00:00,atcoder,medium,1,0,0,0.0,,20.221456784998736
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_d,Island Tour,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,44.810135812000226
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_e,Chords,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,35.21274492299926
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_f,Negative Traveling Salesman,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,22.891280499003187
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc339_a,TLD,2024-02-03T00:00:00,atcoder,easy,1,1,1,1.0,,1.3394403000020247
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc339_b,Langton's Takahashi,2024-02-03T00:00:00,atcoder,medium,1,1,1,1.0,,7.687273578998429
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc339_c,Perfect Bus,2024-02-03T00:00:00,atcoder,medium,1,1,1,1.0,,15.29754881700137
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc339_d,Synchronized Players,2024-02-03T00:00:00,atcoder,medium,1,0,0,0.0,,25.62613700899965
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc340_a,Arithmetic Progression,2024-02-10T00:00:00,atcoder,easy,1,1,1,1.0,,1.7946154780001962
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc340_b,Append,2024-02-10T00:00:00,atcoder,easy,1,1,1,1.0,,3.6960292750009103
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc340_c,Divide and Divide,2024-02-10T00:00:00,atcoder,medium,1,0,0,0.0,,27.455772687997523
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc340_d,Super Takahashi Bros.,2024-02-10T00:00:00,atcoder,hard,1,1,1,1.0,,19.79117189599856
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc340_e,Mancala 2,2024-02-10T00:00:00,atcoder,hard,1,0,0,0.0,,21.24528435800312
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_a,Print 341,2024-02-17T00:00:00,atcoder,easy,1,1,1,1.0,,1.3731754620021093
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_b,Foreign Exchange,2024-02-17T00:00:00,atcoder,easy,1,0,0,0.0,,45.150279274999775
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_c,Takahashi Gets Lost,2024-02-17T00:00:00,atcoder,medium,1,0,0,0.0,,21.69878626799982
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_d,Only one of two,2024-02-17T00:00:00,atcoder,medium,1,1,1,1.0,,20.099410495000484
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_e,Alternating String,2024-02-17T00:00:00,atcoder,hard,1,0,0,0.0,,45.01290575099847
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc341_f,Breakdown,2024-02-17T00:00:00,atcoder,hard,1,0,0,0.0,,28.16814909099776
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc342_a,Yay!,2024-02-24T00:00:00,atcoder,easy,1,0,0,0.0,,1.2785627880002721
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc342_b,Which is ahead?,2024-02-24T00:00:00,atcoder,easy,1,1,1,1.0,,5.345197029000701
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc342_c,Many Replacement,2024-02-24T00:00:00,atcoder,medium,1,0,0,0.0,,19.311065697998856
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc342_d,Square Pair,2024-02-24T00:00:00,atcoder,medium,1,0,0,0.0,,21.86316676700153
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc342_e,Last Train,2024-02-24T00:00:00,atcoder,hard,1,0,0,0.0,,33.49381283399998
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc343_a,Wrong Answer,2024-03-02T00:00:00,atcoder,easy,1,0,0,0.0,,1.4072647059983865
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc343_b,Adjacency Matrix,2024-03-02T00:00:00,atcoder,easy,1,1,1,1.0,,3.4115303180005867
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc343_c,343,2024-03-02T00:00:00,atcoder,medium,1,1,1,1.0,,14.998190209000313
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc343_d,Diversity of Scores,2024-03-02T00:00:00,atcoder,medium,1,1,1,1.0,,18.439538836999418
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc343_e,7x7x7,2024-03-02T00:00:00,atcoder,hard,1,0,0,0.0,,38.010744720999355
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc344_a,Spoiler,2024-03-09T00:00:00,atcoder,easy,1,1,1,1.0,,1.2853355730003386
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc344_b,Delimiter,2024-03-09T00:00:00,atcoder,easy,1,0,0,0.0,,1.5532568900016486
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc344_c,A+B+C,2024-03-09T00:00:00,atcoder,medium,1,1,1,1.0,,7.022255555999436
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc344_d,String Bags,2024-03-09T00:00:00,atcoder,hard,1,1,1,1.0,,42.03371198500099
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc344_e,Insert or Erase,2024-03-09T00:00:00,atcoder,hard,1,1,1,1.0,,25.398844499002735
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc345_b,Integer Division Returns,2024-03-16T00:00:00,atcoder,easy,1,1,1,1.0,,16.806488346999686
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc345_d,Tiling,2024-03-16T00:00:00,atcoder,hard,1,0,0,0.0,,28.620475096999144
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc346_a,Adjacent Product,2024-03-23T00:00:00,atcoder,easy,1,1,1,1.0,,2.208147015000577
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc346_b,Piano,2024-03-23T00:00:00,atcoder,easy,1,0,0,0.0,,14.196241053999984
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc346_c,Σ,2024-03-23T00:00:00,atcoder,medium,1,1,1,1.0,,13.979500684999948
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc346_d,Gomamayo Sequence,2024-03-23T00:00:00,atcoder,medium,1,0,0,0.0,,44.62495759500234
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc346_e,Paint,2024-03-23T00:00:00,atcoder,hard,1,0,0,0.0,,45.03358714099886
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc347_a,Divisible,2024-03-30T00:00:00,atcoder,easy,1,1,1,1.0,,2.5693019180034753
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc347_b,Substring,2024-03-30T00:00:00,atcoder,easy,1,1,1,1.0,,10.14212468400001
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc347_c,Ideal Holidays,2024-03-30T00:00:00,atcoder,medium,1,0,0,0.0,,44.521186048001255
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc347_e,Set Add Query,2024-03-30T00:00:00,atcoder,hard,1,0,0,0.0,,44.6976890090009
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc348_a,Penalty Kick,2024-04-06T00:00:00,atcoder,easy,1,1,1,1.0,,1.6063620970016927
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc348_b,Farthest Point,2024-04-06T00:00:00,atcoder,easy,1,1,1,1.0,,5.383788181999989
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc348_c,Colorful Beans,2024-04-06T00:00:00,atcoder,medium,1,1,1,1.0,,12.22594201499669
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc348_d,Medicines on Grid,2024-04-06T00:00:00,atcoder,hard,1,0,0,0.0,,30.398340510000708
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc348_e,Minimize Sum of Distances,2024-04-06T00:00:00,atcoder,hard,1,0,0,0.0,,44.41335043900108
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc349_a,Zero Sum Game,2024-04-13T00:00:00,atcoder,easy,1,1,1,1.0,,11.162288256000465
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc349_b,Commencement,2024-04-13T00:00:00,atcoder,easy,1,1,1,1.0,,3.401897834999545
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc349_c,Airport Code,2024-04-13T00:00:00,atcoder,medium,1,1,1,1.0,,7.591370411002572
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc349_d,Divide Interval,2024-04-13T00:00:00,atcoder,hard,1,0,0,0.0,,19.25659355300013
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc349_e,Weighted Tic,2024-04-13T00:00:00,atcoder,hard,1,0,0,0.0,,44.50088325300021
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc350_a,Past ABCs,2024-04-20T00:00:00,atcoder,easy,1,1,1,1.0,,2.739739392000047
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc350_b,Dentist Aoki,2024-04-20T00:00:00,atcoder,easy,1,1,1,1.0,,3.646135950999451
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc350_c,Sort,2024-04-20T00:00:00,atcoder,medium,1,0,0,0.0,,15.385956043999613
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc350_d,New Friends,2024-04-20T00:00:00,atcoder,medium,1,0,0,0.0,,44.51008505600112
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc350_e,Toward 0,2024-04-20T00:00:00,atcoder,hard,1,0,0,0.0,,20.506517349000205
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_a,The bottom of the ninth,2024-04-27T00:00:00,atcoder,easy,1,1,1,1.0,,2.3142038250007317
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_b,Spot the Difference,2024-04-27T00:00:00,atcoder,easy,1,1,1,1.0,,2.9042836840017117
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_c,Merge the balls,2024-04-27T00:00:00,atcoder,medium,1,0,0,0.0,,17.422636865998356
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_d,Grid and Magnet,2024-04-27T00:00:00,atcoder,hard,1,0,0,0.0,,23.09264711900323
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_e,Jump Distance Sum,2024-04-27T00:00:00,atcoder,hard,1,0,0,0.0,,44.427575336998416
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc351_f,Double Sum,2024-04-27T00:00:00,atcoder,hard,1,1,1,1.0,,34.76065752700015
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc352_a,AtCoder Line,2024-05-04T00:00:00,atcoder,easy,1,1,1,1.0,,3.2329892340021615
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc352_b,Typing,2024-05-04T00:00:00,atcoder,easy,1,1,1,1.0,,14.157229320000624
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc352_c,Standing On The Shoulders,2024-05-04T00:00:00,atcoder,medium,1,0,0,0.0,,44.47208032100025
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc352_d,Permutation Subsequence,2024-05-04T00:00:00,atcoder,hard,1,0,0,0.0,,44.66164242499872
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc352_e,Clique Connect,2024-05-04T00:00:00,atcoder,hard,1,1,1,1.0,,21.108962510999845
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc353_a,Buildings,2024-05-11T00:00:00,atcoder,easy,1,1,1,1.0,,2.4843033329998434
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc353_b,AtCoder Amusement Park,2024-05-11T00:00:00,atcoder,easy,1,0,0,0.0,,3.6446904059994267
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc353_c,Sigma Problem,2024-05-11T00:00:00,atcoder,medium,1,0,0,0.0,,26.016341367001587
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc353_d,Another Sigma Problem,2024-05-11T00:00:00,atcoder,medium,1,1,1,1.0,,31.969819789999747
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc353_e,Yet Another Sigma Problem,2024-05-11T00:00:00,atcoder,hard,1,0,0,0.0,,15.194977633000235
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc354_a,Exponential Plant,2024-05-18T00:00:00,atcoder,easy,1,0,0,0.0,,12.031677064998803
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc354_b,AtCoder Janken 2,2024-05-18T00:00:00,atcoder,easy,1,1,1,1.0,,4.130997240001307
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc354_c,AtCoder Magics,2024-05-18T00:00:00,atcoder,medium,1,0,0,0.0,,22.33048344100098
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc354_d,AtCoder Wallpaper,2024-05-18T00:00:00,atcoder,hard,1,0,0,0.0,,25.516617198001768
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc354_e,Remove Pairs,2024-05-18T00:00:00,atcoder,hard,1,0,0,0.0,,16.798742183000286
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc355_a,Who Ate the Cake?,2024-05-25T00:00:00,atcoder,easy,1,1,1,1.0,,2.014405556001293
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc355_b,Piano 2,2024-05-25T00:00:00,atcoder,easy,1,1,1,1.0,,3.947689583997999
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc355_c,Bingo 2,2024-05-25T00:00:00,atcoder,medium,1,1,1,1.0,,17.688962716998503
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc355_d,Intersecting Intervals,2024-05-25T00:00:00,atcoder,medium,1,0,0,0.0,,43.87007465300121
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc355_e,Guess the Sum,2024-05-25T00:00:00,atcoder,hard,1,0,0,0.0,,44.38807644800181
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc356_a,Subsegment Reverse,2024-06-01T00:00:00,atcoder,easy,1,1,1,1.0,,3.4445808090022183
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc356_b,Nutrients,2024-06-01T00:00:00,atcoder,easy,1,1,1,1.0,,3.8171207409977796
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc356_c,Keys,2024-06-01T00:00:00,atcoder,medium,1,1,1,1.0,,17.434145831000933
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc356_d,Masked Popcount,2024-06-01T00:00:00,atcoder,medium,1,1,1,1.0,,23.267930551999598
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc356_e,Max/Min,2024-06-01T00:00:00,atcoder,hard,1,0,0,0.0,,16.65066849699724
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc357_a,Sanitize Hands,2024-06-08T00:00:00,atcoder,easy,1,1,1,1.0,,3.033288866001385
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc357_b,Uppercase and Lowercase,2024-06-08T00:00:00,atcoder,easy,1,1,1,1.0,,1.6288548850025109
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc357_c,Sierpinski carpet,2024-06-08T00:00:00,atcoder,medium,1,1,1,1.0,,13.793193096000323
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc357_d,88888888,2024-06-08T00:00:00,atcoder,medium,1,1,1,1.0,,29.413574646001507
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc357_e,Reachability in Functional Graph,2024-06-08T00:00:00,atcoder,hard,1,0,0,0.0,,44.02271885599839
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc358_a,Welcome to AtCoder Land,2024-06-15T00:00:00,atcoder,easy,1,1,1,1.0,,1.159047189001285
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc358_b,Ticket Counter,2024-06-15T00:00:00,atcoder,easy,1,1,1,1.0,,3.11806967099983
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc358_c,Popcorn,2024-06-15T00:00:00,atcoder,medium,1,1,1,1.0,,14.39081707099831
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc358_d,Souvenirs,2024-06-15T00:00:00,atcoder,medium,1,1,1,1.0,,16.283680354001262
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc358_e,Alphabet Tiles,2024-06-15T00:00:00,atcoder,hard,1,0,0,0.0,,19.167550312999083
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc359_a,Count Takahashi,2024-06-22T00:00:00,atcoder,easy,1,1,1,1.0,,1.3405126969992125
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc359_b,Couples,2024-06-22T00:00:00,atcoder,easy,1,1,1,1.0,,4.221159556000202
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc359_c,Tile Distance 2,2024-06-22T00:00:00,atcoder,medium,1,0,0,0.0,,44.681484697001
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc359_d,Avoid K Palindrome,2024-06-22T00:00:00,atcoder,hard,1,0,0,0.0,,44.238310046999686
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc359_e,Water Tank,2024-06-22T00:00:00,atcoder,hard,1,0,0,0.0,,24.76058556800126
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc360_a,A Healthy Breakfast,2024-06-30T00:00:00,atcoder,easy,1,1,1,1.0,,1.1072649160014407
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc360_b,Vertical Reading,2024-06-30T00:00:00,atcoder,easy,1,1,1,1.0,,18.036329251997813
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc360_c,Move It,2024-06-30T00:00:00,atcoder,medium,1,1,1,1.0,,21.11640666599851
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc360_d,Ghost Ants,2024-06-30T00:00:00,atcoder,medium,1,0,0,0.0,,29.219408468001348
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc360_e,Random Swaps of Balls,2024-06-30T00:00:00,atcoder,hard,1,0,0,0.0,,33.2567371619989
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_a,Insert,2024-07-06T00:00:00,atcoder,easy,1,1,1,1.0,,2.963998265997361
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_b,Intersection of Cuboids,2024-07-06T00:00:00,atcoder,medium,1,1,1,1.0,,16.885764598002424
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_c,Make Them Narrow,2024-07-06T00:00:00,atcoder,medium,1,0,0,0.0,,18.469224647000374
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_d,Go Stone Puzzle,2024-07-06T00:00:00,atcoder,hard,1,0,0,0.0,,41.96460447700156
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_e,Tree and Hamilton Path 2,2024-07-06T00:00:00,atcoder,hard,1,1,1,1.0,,18.75067162399864
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc361_f,x = a^b,2024-07-06T00:00:00,atcoder,hard,1,0,0,0.0,,43.824044100998435
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc362_a,Buy a Pen,2024-07-13T00:00:00,atcoder,easy,1,1,1,1.0,,2.432478843998979
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc362_b,Right Triangle,2024-07-13T00:00:00,atcoder,easy,1,1,1,1.0,,7.965176885998517
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc362_c,Sum = 0,2024-07-13T00:00:00,atcoder,medium,1,0,0,0.0,,19.459166452001227
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc362_d,Shortest Path 3,2024-07-13T00:00:00,atcoder,hard,1,1,1,1.0,,20.927675126000395
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc362_e,Count Arithmetic Subsequences,2024-07-13T00:00:00,atcoder,hard,1,0,0,0.0,,22.76307031399847
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_a,Piling Up,2024-07-20T00:00:00,atcoder,easy,1,1,1,1.0,,3.463071850997949
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_b,Japanese Cursed Doll,2024-07-20T00:00:00,atcoder,easy,1,1,1,1.0,,5.9394366359993
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_c,Avoid K Palindrome 2,2024-07-20T00:00:00,atcoder,medium,1,0,0,0.0,,12.643920831000287
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_d,Palindromic Number,2024-07-20T00:00:00,atcoder,medium,1,0,0,0.0,,22.861384601997997
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_e,Sinking Land,2024-07-20T00:00:00,atcoder,hard,1,0,0,0.0,,45.24676564999754
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc363_f,Palindromic Expression,2024-07-20T00:00:00,atcoder,hard,1,0,0,0.0,,44.602118047998374
